기준연도,학교명,대학자체대계열,재적학생,중도탈락학생,중도탈락비율(%)
2018.0,서울한영대학교,자연과학계열,56.0,3,5.36
2018.0,서원대학교,공학계열,1436.0,101,7.03
2018.0,서원대학교,예체능계열,1093.0,65,5.95
2018.0,서원대학교,인문사회계열,4848.0,242,4.99
2018.0,서원대학교,자연과학계열,1801.0,72,4.0
2018.0,선문대학교,공학계열,4929.0,270,5.48
2018.0,선문대학교,예체능계열,620.0,31,5.0
2018.0,선문대학교,의학계열,18.0,2,11.11
2018.0,선문대학교,인문사회계열,5882.0,323,5.49
2018.0,선문대학교,자연과학계열,1443.0,49,3.4
2018.0,성결대학교,공학계열,1781.0,96,5.39
2018.0,성결대학교,예체능계열,1085.0,50,4.61
2018.0,성결대학교,인문사회계열,3531.0,163,4.62
2018.0,성공회대학교,공학계열,990.0,49,4.95
2018.0,성공회대학교,인문사회계열,2011.0,109,5.42
2018.0,성균관대학교,공학계열,8851.0,202,2.28
2018.0,성균관대학교,예체능계열,1641.0,37,2.25
2018.0,성균관대학교,의학계열,165.0,0,0.0
2018.0,성균관대학교,인문사회계열,12959.0,227,1.75
2018.0,성균관대학교,자연과학계열,2599.0,84,3.23
2018.0,성신여자대학교,공학계열,916.0,39,4.26
2018.0,성신여자대학교,예체능계열,2325.0,55,2.37
2018.0,성신여자대학교,인문사회계열,5223.0,181,3.47
2018.0,성신여자대학교,자연과학계열,1748.0,57,3.26
2018.0,세명대학교,공학계열,2976.0,196,6.59
2018.0,세명대학교,예체능계열,538.0,55,10.22
2018.0,세명대학교,의학계열,168.0,1,0.6
2018.0,세명대학교,인문사회계열,5382.0,379,7.04
2018.0,세명대학교,자연과학계열,2079.0,71,3.42
2018.0,세종대학교,공학계열,7587.0,314,4.14
2018.0,세종대학교,예체능계열,1735.0,96,5.53
2018.0,세종대학교,인문사회계열,5419.0,241,4.45
2018.0,세종대학교,자연과학계열,1151.0,73,6.34
2018.0,세한대학교,공학계열,308.0,17,5.52
2018.0,세한대학교,예체능계열,2051.0,208,10.14
2018.0,세한대학교,인문사회계열,2192.0,223,10.17
2018.0,세한대학교,자연과학계열,946.0,42,4.44
2018.0,송원대학교,공학계열,830.0,105,12.65
2018.0,송원대학교,예체능계열,290.0,41,14.14
2018.0,송원대학교,인문사회계열,1675.0,228,13.61
2018.0,송원대학교,자연과학계열,791.0,71,8.98
2018.0,수원가톨릭대학교,인문사회계열,176.0,5,2.84
2018.0,수원대학교,공학계열,4472.0,229,5.12
2018.0,수원대학교,예체능계열,2498.0,189,7.57
2018.0,수원대학교,인문사회계열,3793.0,219,5.77
2018.0,수원대학교,자연과학계열,1171.0,64,5.47
2018.0,숙명여자대학교,공학계열,1241.0,64,5.16
2018.0,숙명여자대학교,예체능계열,2116.0,30,1.42
2018.0,숙명여자대학교,인문사회계열,6932.0,145,2.09
2018.0,숙명여자대학교,자연과학계열,1871.0,54,2.89
2018.0,순복음총회신학교,예체능계열,30.0,11,36.67
2018.0,순복음총회신학교,인문사회계열,86.0,25,29.07
2018.0,순천향대학교,공학계열,4580.0,236,5.15
2018.0,순천향대학교,예체능계열,945.0,56,5.93
2018.0,순천향대학교,의학계열,386.0,0,0.0
2018.0,순천향대학교,인문사회계열,5462.0,276,5.05
2018.0,순천향대학교,자연과학계열,2813.0,117,4.16
2018.0,숭실대학교,공학계열,7793.0,160,2.05
2018.0,숭실대학교,예체능계열,470.0,2,0.43
2018.0,숭실대학교,인문사회계열,9422.0,253,2.69
2018.0,숭실대학교,자연과학계열,1365.0,62,4.54
2018.0,신경주대학교,공학계열,145.0,24,16.55
2018.0,신경주대학교,예체능계열,380.0,84,22.11
2018.0,신경주대학교,인문사회계열,1244.0,422,33.92
2018.0,신경주대학교,자연과학계열,457.0,129,28.23
2018.0,신라대학교,공학계열,2681.0,208,7.76
2018.0,신라대학교,예체능계열,892.0,89,9.98
2018.0,신라대학교,인문사회계열,5631.0,389,6.91
2018.0,신라대학교,자연과학계열,1900.0,100,5.26
2018.0,신한대학교,공학계열,1026.0,60,5.85
2018.0,신한대학교,인문사회계열,352.0,25,7.1
2018.0,신한대학교,자연과학계열,499.0,5,1.0
2018.0,신한대학교 _제2캠퍼스,공학계열,485.0,29,5.98
2018.0,신한대학교 _제2캠퍼스,예체능계열,949.0,68,7.17
2018.0,신한대학교 _제2캠퍼스,인문사회계열,3090.0,161,5.21
2018.0,신한대학교 _제2캠퍼스,자연과학계열,2061.0,56,2.72
2018.0,아신대학교,인문사회계열,979.0,75,7.66
2018.0,아주대학교,공학계열,6836.0,189,2.76
2018.0,아주대학교,예체능계열,53.0,3,5.66
2018.0,아주대학교,의학계열,174.0,1,0.57
2018.0,아주대학교,인문사회계열,4876.0,137,2.81
2018.0,아주대학교,자연과학계열,1595.0,41,2.57
2018.0,안양대학교,공학계열,1890.0,79,4.18
2018.0,안양대학교,예체능계열,609.0,60,9.85
2018.0,안양대학교,인문사회계열,2543.0,133,5.23
2018.0,안양대학교,자연과학계열,251.0,6,2.39
2018.0,안양대학교 _제2캠퍼스,공학계열,314.0,18,5.73
2018.0,안양대학교 _제2캠퍼스,인문사회계열,151.0,10,6.62
2018.0,연세대학교,공학계열,6233.0,169,2.71
2018.0,연세대학교,예체능계열,1414.0,24,1.7
2018.0,연세대학교,의학계열,747.0,0,0.0
2018.0,연세대학교,인문사회계열,13178.0,142,1.08
2018.0,연세대학교,자연과학계열,4067.0,131,3.22
2018.0,연세대학교(미래) _분교,공학계열,1598.0,66,4.13
2018.0,연세대학교(미래) _분교,예체능계열,43.0,2,4.65
2018.0,연세대학교(미래) _분교,의학계열,446.0,1,0.22
2018.0,연세대학교(미래) _분교,인문사회계열,3803.0,178,4.68
2018.0,연세대학교(미래) _분교,자연과학계열,4159.0,136,3.27
2018.0,영남대학교,공학계열,10719.0,427,3.98
2018.0,영남대학교,예체능계열,2284.0,99,4.33
2018.0,영남대학교,의학계열,306.0,0,0.0
2018.0,영남대학교,인문사회계열,11056.0,386,3.49
2018.0,영남대학교,자연과학계열,4227.0,165,3.9
2018.0,영남신학대학교,인문사회계열,523.0,45,8.6
2018.0,영산대학교,공학계열,1492.0,162,10.86
2018.0,영산대학교,예체능계열,293.0,57,19.45
2018.0,영산대학교,인문사회계열,1476.0,177,11.99
2018.0,영산대학교,자연과학계열,821.0,21,2.56
2018.0,영산대학교 _제2캠퍼스,공학계열,57.0,8,14.04
2018.0,영산대학교 _제2캠퍼스,예체능계열,980.0,124,12.65
2018.0,영산대학교 _제2캠퍼스,인문사회계열,2777.0,273,9.83
2018.0,영산대학교 _제2캠퍼스,자연과학계열,1121.0,86,7.67
2018.0,영산선학대학교,인문사회계열,58.0,2,3.45
2018.0,예수대학교,인문사회계열,84.0,4,4.76
2018.0,예수대학교,자연과학계열,566.0,8,1.41
2018.0,예원예술대학교,예체능계열,884.0,103,11.65
2018.0,예원예술대학교,인문사회계열,24.0,3,12.5
2018.0,예원예술대학교 _제2캠퍼스,예체능계열,544.0,50,9.19
2018.0,용인대학교,공학계열,349.0,20,5.73
2018.0,용인대학교,예체능계열,3511.0,172,4.9
2018.0,용인대학교,인문사회계열,2868.0,170,5.93
2018.0,용인대학교,자연과학계열,1262.0,73,5.78
2018.0,우석대학교,공학계열,2481.0,198,7.98
2018.0,우석대학교,예체능계열,1425.0,141,9.89
2018.0,우석대학교,의학계열,131.0,0,0.0
2018.0,우석대학교,인문사회계열,3523.0,270,7.66
2018.0,우석대학교,자연과학계열,2118.0,130,6.14
2018.0,우송대학교,공학계열,3517.0,186,5.29
2018.0,우송대학교,예체능계열,1042.0,70,6.72
2018.0,우송대학교,인문사회계열,6362.0,322,5.06
2018.0,우송대학교,자연과학계열,1802.0,41,2.28
2018.0,울산과학기술원,공학계열,2552.0,39,1.53
2018.0,울산과학기술원,인문사회계열,402.0,7,1.74
2018.0,울산과학기술원,자연과학계열,509.0,11,2.16
2018.0,울산대학교,공학계열,7127.0,306,4.29
2018.0,울산대학교,예체능계열,1743.0,100,5.74
2018.0,울산대학교,의학계열,168.0,0,0.0
2018.0,울산대학교,인문사회계열,5942.0,241,4.06
2018.0,울산대학교,자연과학계열,2848.0,103,3.62
2018.0,원광대학교,공학계열,5520.0,324,5.87
2018.0,원광대학교,예체능계열,2405.0,164,6.82
2018.0,원광대학교,의학계열,1148.0,4,0.35
2018.0,원광대학교,인문사회계열,8470.0,637,7.52
2018.0,원광대학교,자연과학계열,4509.0,169,3.75
2018.0,위덕대학교,공학계열,864.0,142,16.44
2018.0,위덕대학교,예체능계열,306.0,37,12.09
2018.0,위덕대학교,인문사회계열,1773.0,160,9.02
2018.0,위덕대학교,자연과학계열,943.0,68,7.21
2018.0,유원대학교,공학계열,756.0,76,10.05
2018.0,유원대학교,예체능계열,536.0,91,16.98
2018.0,유원대학교,인문사회계열,2210.0,226,10.23
2018.0,유원대학교,자연과학계열,2166.0,158,7.29
2018.0,을지대학교,의학계열,187.0,2,1.07
2018.0,을지대학교,자연과학계열,623.0,12,1.93
2018.0,을지대학교 _제2캠퍼스,공학계열,271.0,18,6.64
2018.0,을지대학교 _제2캠퍼스,예체능계열,143.0,7,4.9
2018.0,을지대학교 _제2캠퍼스,인문사회계열,299.0,17,5.69
2018.0,을지대학교 _제2캠퍼스,자연과학계열,2678.0,75,2.8
2018.0,이화여자대학교,공학계열,1543.0,38,2.46
2018.0,이화여자대학교,예체능계열,2718.0,32,1.18
2018.0,이화여자대학교,의학계열,152.0,0,0.0
2018.0,이화여자대학교,인문사회계열,9185.0,159,1.73
2018.0,이화여자대학교,자연과학계열,3671.0,141,3.84
2018.0,인제대학교,공학계열,4411.0,230,5.21
2018.0,인제대학교,예체능계열,781.0,40,5.12
2018.0,인제대학교,인문사회계열,3788.0,178,4.7
2018.0,인제대학교,자연과학계열,2764.0,107,3.87
2018.0,인제대학교 _제2캠퍼스,의학계열,424.0,2,0.47
2018.0,인제대학교 _제2캠퍼스,자연과학계열,392.0,2,0.51
2018.0,인천가톨릭대학교,인문사회계열,109.0,11,10.09
2018.0,인천가톨릭대학교 _제2캠퍼스,예체능계열,582.0,44,7.56
2018.0,인천가톨릭대학교 _제2캠퍼스,자연과학계열,176.0,4,2.27
2018.0,인천대학교,공학계열,6053.0,175,2.89
2018.0,인천대학교,예체능계열,1483.0,59,3.98
2018.0,인천대학교,인문사회계열,6434.0,203,3.16
2018.0,인천대학교,자연과학계열,1721.0,83,4.82
2018.0,인하대학교,공학계열,11678.0,229,1.96
2018.0,인하대학교,예체능계열,1272.0,27,2.12
2018.0,인하대학교,의학계열,97.0,0,0.0
2018.0,인하대학교,인문사회계열,9781.0,175,1.79
2018.0,인하대학교,자연과학계열,2690.0,68,2.53
2018.0,장로회신학대학교,인문사회계열,898.0,39,4.34
2018.0,전남대학교,공학계열,6151.0,194,3.15
2018.0,전남대학교,예체능계열,1176.0,36,3.06
2018.0,전남대학교,의학계열,736.0,6,0.82
2018.0,전남대학교,인문사회계열,8264.0,261,3.16
2018.0,전남대학교,자연과학계열,6710.0,229,3.41
2018.0,전남대학교 _제2캠퍼스,공학계열,1749.0,87,4.97
2018.0,전남대학교 _제2캠퍼스,예체능계열,35.0,0,0.0
2018.0,전남대학교 _제2캠퍼스,인문사회계열,1426.0,74,5.19
2018.0,전남대학교 _제2캠퍼스,자연과학계열,1204.0,66,5.48
2018.0,전북대학교,공학계열,8917.0,287,3.22
2018.0,전북대학교,예체능계열,895.0,35,3.91
2018.0,전북대학교,의학계열,646.0,0,0.0
2018.0,전북대학교,인문사회계열,8269.0,336,4.06
2018.0,전북대학교,자연과학계열,6492.0,271,4.17
2018.0,전주교육대학교,예체능계열,308.0,2,0.65
2018.0,전주교육대학교,인문사회계열,506.0,3,0.59
2018.0,전주교육대학교,자연과학계열,398.0,5,1.26
2018.0,전주대학교,공학계열,3847.0,244,6.34
2018.0,전주대학교,예체능계열,1616.0,101,6.25
2018.0,전주대학교,인문사회계열,8021.0,465,5.8
2018.0,전주대학교,자연과학계열,2466.0,96,3.89
2018.0,제주국제대학교,공학계열,541.0,47,8.69
2018.0,제주국제대학교,예체능계열,237.0,33,13.92
2018.0,제주국제대학교,인문사회계열,818.0,102,12.47
2018.0,제주국제대학교,자연과학계열,102.0,10,9.8
2018.0,제주대학교,공학계열,3074.0,238,7.74
2018.0,제주대학교,예체능계열,1004.0,79,7.87
2018.0,제주대학교,의학계열,200.0,0,0.0
2018.0,제주대학교,인문사회계열,6943.0,500,7.2
2018.0,제주대학교,자연과학계열,3899.0,252,6.46
2018.0,조선대학교,공학계열,10211.0,546,5.35
2018.0,조선대학교,예체능계열,2615.0,131,5.01
2018.0,조선대학교,의학계열,653.0,14,2.14
2018.0,조선대학교,인문사회계열,11225.0,590,5.26
2018.0,조선대학교,자연과학계열,3203.0,113,3.53
2018.0,중부대학교,공학계열,2381.0,152,6.38
2018.0,중부대학교,예체능계열,2318.0,167,7.2
2018.0,중부대학교,인문사회계열,5112.0,301,5.89
2018.0,중부대학교,자연과학계열,2441.0,158,6.47
2018.0,중앙대학교,공학계열,6159.0,148,2.4
2018.0,중앙대학교,예체능계열,878.0,28,3.19
2018.0,중앙대학교,의학계열,360.0,1,0.28
2018.0,중앙대학교,인문사회계열,14016.0,294,2.1
2018.0,중앙대학교,자연과학계열,3622.0,90,2.48
2018.0,중앙대학교 _제2캠퍼스,공학계열,386.0,12,3.11
2018.0,중앙대학교 _제2캠퍼스,예체능계열,4798.0,152,3.17
2018.0,중앙대학교 _제2캠퍼스,인문사회계열,791.0,36,4.55
2018.0,중앙대학교 _제2캠퍼스,자연과학계열,1462.0,34,2.33
2018.0,중앙승가대학교,인문사회계열,158.0,17,10.76
2018.0,중원대학교,공학계열,2003.0,202,10.08
2018.0,중원대학교,예체능계열,682.0,106,15.54
2018.0,중원대학교,의학계열,175.0,28,16.0
2018.0,중원대학교,인문사회계열,1527.0,248,16.24
2018.0,중원대학교,자연과학계열,1256.0,72,5.73
2018.0,진주교육대학교,예체능계열,346.0,1,0.29
2018.0,진주교육대학교,인문사회계열,575.0,5,0.87
2018.0,진주교육대학교,자연과학계열,463.0,7,1.51
2018.0,차의과학대학교,공학계열,523.0,23,4.4
2018.0,차의과학대학교,의학계열,248.0,11,4.44
2018.0,차의과학대학교,인문사회계열,1219.0,64,5.25
2018.0,차의과학대학교,자연과학계열,795.0,18,2.26
2018.0,창신대학교,공학계열,414.0,44,10.63
2018.0,창신대학교,예체능계열,182.0,17,9.34
2018.0,창신대학교,인문사회계열,980.0,80,8.16
2018.0,창신대학교,자연과학계열,576.0,13,2.26
2018.0,청운대학교,공학계열,1545.0,123,7.96
2018.0,청운대학교,예체능계열,1610.0,145,9.01
2018.0,청운대학교,인문사회계열,3779.0,276,7.3
2018.0,청운대학교,자연과학계열,754.0,49,6.5
2018.0,청주교육대학교,예체능계열,310.0,0,0.0
2018.0,청주교육대학교,인문사회계열,516.0,7,1.36
2018.0,청주교육대학교,자연과학계열,429.0,7,1.63
2018.0,청주대학교,공학계열,4373.0,220,5.03
2018.0,청주대학교,예체능계열,1834.0,83,4.53
2018.0,청주대학교,인문사회계열,7928.0,357,4.5
2018.0,청주대학교,자연과학계열,2609.0,86,3.3
2018.0,초당대학교,공학계열,768.0,37,4.82
2018.0,초당대학교,예체능계열,555.0,109,19.64
2018.0,초당대학교,인문사회계열,1269.0,95,7.49
2018.0,초당대학교,자연과학계열,1511.0,106,7.02
2018.0,총신대학교,예체능계열,308.0,15,4.87
2018.0,총신대학교,인문사회계열,1611.0,72,4.47
2018.0,총신대학교,자연과학계열,110.0,6,5.45
2018.0,추계예술대학교,예체능계열,1154.0,50,4.33
2018.0,추계예술대학교,인문사회계열,359.0,31,8.64
2018.0,춘천교육대학교,예체능계열,345.0,4,1.16
2018.0,춘천교육대학교,인문사회계열,599.0,11,1.84
2018.0,춘천교육대학교,자연과학계열,470.0,10,2.13
2018.0,충남대학교,공학계열,7190.0,208,2.89
2018.0,충남대학교,예체능계열,1148.0,52,4.53
2018.0,충남대학교,의학계열,493.0,6,1.22
2018.0,충남대학교,인문사회계열,8550.0,255,2.98
2018.0,충남대학교,자연과학계열,6555.0,258,3.94
2018.0,충북대학교,공학계열,6242.0,199,3.19
2018.0,충북대학교,예체능계열,363.0,10,2.75
2018.0,충북대학교,의학계열,425.0,1,0.24
2018.0,충북대학교,인문사회계열,6562.0,189,2.88
2018.0,충북대학교,자연과학계열,5571.0,209,3.75
2018.0,칼빈대학교,예체능계열,68.0,4,5.88
2018.0,칼빈대학교,인문사회계열,555.0,26,4.68
2018.0,평택대학교,공학계열,709.0,32,4.51
2018.0,평택대학교,예체능계열,674.0,41,6.08
2018.0,평택대학교,인문사회계열,1841.0,116,6.3
2018.0,평택대학교,자연과학계열,311.0,15,4.82
2018.0,포항공과대학교,공학계열,1323.0,6,0.45
2018.0,포항공과대학교,자연과학계열,384.0,3,0.78
2018.0,한경국립대학교,공학계열,3720.0,220,5.91
2018.0,한경국립대학교,예체능계열,452.0,24,5.31
2018.0,한경국립대학교,인문사회계열,1527.0,83,5.44
2018.0,한경국립대학교,자연과학계열,1529.0,90,5.89
2018.0,한국공학대학교,공학계열,7601.0,343,4.51
2018.0,한국공학대학교,예체능계열,596.0,44,7.38
2018.0,한국공학대학교,인문사회계열,897.0,42,4.68
2018.0,한국과학기술원,공학계열,3409.0,49,1.44
2018.0,한국과학기술원,인문사회계열,65.0,13,20.0
2018.0,한국과학기술원,자연과학계열,1120.0,43,3.84
2018.0,한국교원대학교,공학계열,94.0,4,4.26
2018.0,한국교원대학교,예체능계열,257.0,4,1.56
2018.0,한국교원대학교,인문사회계열,1550.0,27,1.74
2018.0,한국교원대학교,자연과학계열,851.0,19,2.23
2018.0,한국국제대학교,공학계열,974.0,156,16.02
2018.0,한국국제대학교,예체능계열,495.0,74,14.95
2018.0,한국국제대학교,인문사회계열,1503.0,174,11.58
2018.0,한국국제대학교,자연과학계열,827.0,49,5.93
2018.0,한국기술교육대학교,공학계열,6350.0,247,3.89
2018.0,한국기술교육대학교,인문사회계열,96.0,33,34.38
2018.0,한국방송통신대학교,예체능계열,3703.0,1111,30.0
2018.0,한국방송통신대학교,인문사회계열,118062.0,27633,23.41
2018.0,한국방송통신대학교,자연과학계열,40333.0,8753,21.7
2018.0,한국성서대학교,공학계열,190.0,15,7.89
2018.0,한국성서대학교,인문사회계열,831.0,50,6.02
2018.0,한국성서대학교,자연과학계열,229.0,11,4.8
2018.0,한국예술종합학교,공학계열,114.0,9,7.89
2018.0,한국예술종합학교,예체능계열,3043.0,90,2.96
2018.0,한국예술종합학교,인문사회계열,62.0,2,3.23
2018.0,한국외국어대학교,공학계열,2057.0,100,4.86
2018.0,한국외국어대학교,인문사회계열,20141.0,580,2.88
2018.0,한국외국어대학교,자연과학계열,1362.0,68,4.99
2018.0,한국전통문화대학교,공학계열,222.0,8,3.6
2018.0,한국전통문화대학교,예체능계열,170.0,5,2.94
2018.0,한국전통문화대학교,인문사회계열,240.0,5,2.08
2018.0,한국전통문화대학교,자연과학계열,104.0,1,0.96
2018.0,한국체육대학교,예체능계열,3080.0,91,2.95
2018.0,한국체육대학교,인문사회계열,206.0,1,0.49
2018.0,한국침례신학대학교,예체능계열,271.0,16,5.9
2018.0,한국침례신학대학교,인문사회계열,1548.0,91,5.88
2018.0,한국항공대학교,공학계열,4366.0,133,3.05
2018.0,한국항공대학교,인문사회계열,813.0,26,3.2
2018.0,한국항공대학교,자연과학계열,687.0,16,2.33
2018.0,한남대학교,공학계열,3894.0,178,4.57
2018.0,한남대학교,예체능계열,1428.0,71,4.97
2018.0,한남대학교,인문사회계열,9114.0,410,4.5
2018.0,한남대학교,자연과학계열,1810.0,70,3.87
2018.0,한동대학교,공학계열,2080.0,35,1.68
2018.0,한동대학교,인문사회계열,3007.0,76,2.53
2018.0,한동대학교,자연과학계열,383.0,15,3.92
2018.0,한라대학교,공학계열,3075.0,174,5.66
2018.0,한라대학교,예체능계열,81.0,11,13.58
2018.0,한라대학교,인문사회계열,2205.0,153,6.94
2018.0,한라대학교,자연과학계열,142.0,9,6.34
2018.0,한려대학교,예체능계열,51.0,16,31.37
2018.0,한려대학교,인문사회계열,23.0,5,21.74
2018.0,한려대학교,인문사회계열,16.0,3,18.75
2018.0,한려대학교,자연과학계열,461.0,39,8.46
2018.0,한림대학교,공학계열,1693.0,65,3.84
2018.0,한림대학교,예체능계열,417.0,19,4.56
2018.0,한림대학교,의학계열,300.0,0,0.0
2018.0,한림대학교,인문사회계열,6036.0,255,4.22
2018.0,한림대학교,자연과학계열,2534.0,82,3.24
2018.0,한서대학교,공학계열,3415.0,168,4.92
2018.0,한서대학교,예체능계열,1493.0,129,8.64
2018.0,한서대학교,인문사회계열,2099.0,115,5.48
2018.0,한서대학교,자연과학계열,2562.0,113,4.41
2018.0,한성대학교,공학계열,1726.0,63,3.65
2018.0,한성대학교,예체능계열,1181.0,47,3.98
2018.0,한성대학교,인문사회계열,2478.0,117,4.72
2018.0,한세대학교,공학계열,495.0,28,5.66
2018.0,한세대학교,예체능계열,897.0,49,5.46
2018.0,한세대학교,인문사회계열,1901.0,101,5.31
2018.0,한세대학교,자연과학계열,231.0,7,3.03
2018.0,한신대학교,공학계열,1474.0,77,5.22
2018.0,한신대학교,예체능계열,240.0,10,4.17
2018.0,한신대학교,인문사회계열,5232.0,281,5.37
2018.0,한신대학교,자연과학계열,416.0,20,4.81
2018.0,한양대학교,공학계열,8440.0,205,2.43
2018.0,한양대학교,예체능계열,2088.0,46,2.2
2018.0,한양대학교,의학계열,431.0,0,0.0
2018.0,한양대학교,인문사회계열,9138.0,178,1.95
2018.0,한양대학교,자연과학계열,2413.0,88,3.65
2018.0,한양대학교(ERICA) _분교,공학계열,5644.0,127,2.25
2018.0,한양대학교(ERICA) _분교,예체능계열,1801.0,34,1.89
2018.0,한양대학교(ERICA) _분교,인문사회계열,4674.0,115,2.46
2018.0,한양대학교(ERICA) _분교,자연과학계열,611.0,8,1.31
2018.0,한일장신대학교,예체능계열,135.0,20,14.81
2018.0,한일장신대학교,인문사회계열,737.0,81,10.99
2018.0,한일장신대학교,자연과학계열,241.0,0,0.0
2018.0,협성대학교,공학계열,992.0,72,7.26
2018.0,협성대학교,예체능계열,754.0,70,9.28
2018.0,협성대학교,인문사회계열,3432.0,212,6.18
2018.0,협성대학교,자연과학계열,67.0,2,2.99
2018.0,호남대학교,공학계열,2504.0,147,5.87
2018.0,호남대학교,예체능계열,1417.0,113,7.97
2018.0,호남대학교,인문사회계열,4135.0,308,7.45
2018.0,호남대학교,자연과학계열,1498.0,57,3.81
2018.0,호남신학대학교,예체능계열,297.0,23,7.74
2018.0,호남신학대학교,인문사회계열,433.0,35,8.08
2018.0,호서대학교,공학계열,7186.0,369,5.13
2018.0,호서대학교,예체능계열,1312.0,103,7.85
2018.0,호서대학교,인문사회계열,6208.0,344,5.54
2018.0,호서대학교,자연과학계열,1869.0,55,2.94
2018.0,호원대학교,공학계열,1525.0,178,11.67
2018.0,호원대학교,예체능계열,1397.0,137,9.81
2018.0,호원대학교,인문사회계열,1410.0,183,12.98
2018.0,호원대학교,자연과학계열,692.0,37,5.35
2018.0,홍익대학교,공학계열,7578.0,286,3.77
2018.0,홍익대학교,예체능계열,3427.0,92,2.68
2018.0,홍익대학교,인문사회계열,5579.0,165,2.96
2018.0,홍익대학교,자연과학계열,209.0,7,3.35
2018.0,홍익대학교 _제2캠퍼스,공학계열,3820.0,208,5.45
2018.0,홍익대학교 _제2캠퍼스,예체능계열,2485.0,69,2.78
2018.0,홍익대학교 _제2캠퍼스,인문사회계열,2308.0,119,5.16
2018.0,화성의과학대학교,공학계열,158.0,23,14.56
2018.0,화성의과학대학교,예체능계열,189.0,23,12.17
2018.0,화성의과학대학교,인문사회계열,620.0,79,12.74
2018.0,화성의과학대학교,자연과학계열,262.0,14,5.34
2019.0,가야대학교(김해),인문사회계열,1233.0,106,8.6
2019.0,가야대학교(김해),자연과학계열,1887.0,93,4.93
2019.0,가천대학교,공학계열,8578.0,344,4.01
2019.0,가천대학교,예체능계열,2354.0,82,3.48
2019.0,가천대학교,의학계열,227.0,2,0.88
2019.0,가천대학교,인문사회계열,9713.0,351,3.61
2019.0,가천대학교,자연과학계열,4126.0,111,2.69
2019.0,가톨릭관동대학교,공학계열,2113.0,166,7.86
2019.0,가톨릭관동대학교,예체능계열,1700.0,152,8.94
2019.0,가톨릭관동대학교,의학계열,269.0,0,0.0
2019.0,가톨릭관동대학교,인문사회계열,4104.0,389,9.48
2019.0,가톨릭관동대학교,자연과학계열,1266.0,46,3.63
2019.0,가톨릭꽃동네대학교,인문사회계열,394.0,19,4.82
2019.0,가톨릭꽃동네대학교,자연과학계열,193.0,2,1.04
2019.0,가톨릭대학교,공학계열,1984.0,75,3.78
2019.0,가톨릭대학교,예체능계열,241.0,10,4.15
2019.0,가톨릭대학교,인문사회계열,5482.0,143,2.61
2019.0,가톨릭대학교,자연과학계열,1904.0,75,3.94
2019.0,가톨릭대학교 _제2캠퍼스,의학계열,290.0,0,0.0
2019.0,가톨릭대학교 _제2캠퍼스,자연과학계열,546.0,5,0.92
2019.0,가톨릭대학교 _제3캠퍼스,인문사회계열,268.0,11,4.1
2019.0,감리교신학대학교,인문사회계열,1133.0,45,3.97
2019.0,강남대학교,공학계열,1947.0,113,5.8
2019.0,강남대학교,예체능계열,848.0,49,5.78
2019.0,강남대학교,인문사회계열,5255.0,269,5.12
2019.0,강서대학교,예체능계열,164.0,13,7.93
2019.0,강서대학교,인문사회계열,1192.0,102,8.56
2019.0,강서대학교,자연과학계열,279.0,11,3.94
2019.0,강원대학교,공학계열,4827.0,160,3.31
2019.0,강원대학교,예체능계열,792.0,29,3.66
2019.0,강원대학교,의학계열,180.0,2,1.11
2019.0,강원대학교,인문사회계열,7564.0,215,2.84
2019.0,강원대학교,자연과학계열,7252.0,241,3.32
2019.0,강원대학교 _제2캠퍼스,공학계열,5463.0,459,8.4
2019.0,강원대학교 _제2캠퍼스,예체능계열,1198.0,128,10.68
2019.0,강원대학교 _제2캠퍼스,인문사회계열,1381.0,128,9.27
2019.0,강원대학교 _제2캠퍼스,자연과학계열,1881.0,101,5.37
2019.0,건국대학교,공학계열,8098.0,256,3.16
2019.0,건국대학교,예체능계열,2128.0,37,1.74
2019.0,건국대학교,의학계열,358.0,1,0.28
2019.0,건국대학교,인문사회계열,9105.0,193,2.12
2019.0,건국대학교,자연과학계열,3316.0,134,4.04
2019.0,건국대학교(글로컬) _분교,공학계열,1824.0,59,3.23
2019.0,건국대학교(글로컬) _분교,예체능계열,2581.0,100,3.87
2019.0,건국대학교(글로컬) _분교,인문사회계열,3955.0,180,4.55
2019.0,건국대학교(글로컬) _분교,자연과학계열,1819.0,55,3.02
2019.0,건양대학교,공학계열,969.0,49,5.06
2019.0,건양대학교,예체능계열,206.0,17,8.25
2019.0,건양대학교,인문사회계열,3005.0,121,4.03
2019.0,건양대학교,자연과학계열,589.0,25,4.24
2019.0,건양대학교 _제2캠퍼스,공학계열,1414.0,82,5.8
2019.0,건양대학교 _제2캠퍼스,의학계열,241.0,1,0.41
2019.0,건양대학교 _제2캠퍼스,인문사회계열,211.0,6,2.84
2019.0,건양대학교 _제2캠퍼스,자연과학계열,2386.0,52,2.18
2019.0,경기대학교,공학계열,4229.0,162,3.83
2019.0,경기대학교,예체능계열,2029.0,87,4.29
2019.0,경기대학교,인문사회계열,8644.0,309,3.57
2019.0,경기대학교,자연과학계열,1572.0,57,3.63
2019.0,경기대학교 _제2캠퍼스,예체능계열,632.0,12,1.9
2019.0,경기대학교 _제2캠퍼스,인문사회계열,1920.0,56,2.92
2019.0,경남과학기술대학교,공학계열,3022.0,195,6.45
