기준년도,학교,학과,"입학정원
(A)","정원내
신입생 충원율(%)
(D/B) × 100","경쟁률
(C/B)",대학자체대계열
2012,청주대학교,사회복지학과,70,100,8.5,자연과학계열
2012,청주대학교,사회학과,40,100,6,자연과학계열
2012,청주대학교,산업공학과,40,100,7.8,자연과학계열
2012,청주대학교,산업디자인학과,45,100,8.9,자연과학계열
2012,청주대학교,생명과학과,45,100,9,자연과학계열
2012,청주대학교,수학교육과,37,100,5.8,자연과학계열
2012,청주대학교,스포츠의학과,40,100,6.5,자연과학계열
2012,청주대학교,시각디자인학과,45,100,6.7,자연과학계열
2012,청주대학교,신문방송학과,60,100,5.9,자연과학계열
2012,청주대학교,역사문화학과,40,100,5.9,자연과학계열
2012,청주대학교,연극학과,50,100,25.2,자연과학계열
2012,청주대학교,영어영문학과,60,100,6.7,자연과학계열
2012,청주대학교,영화학과,50,100,14.4,자연과학계열
2012,청주대학교,유전공학과,40,100,6.1,자연과학계열
2012,청주대학교,음악교육과,38,100,3.8,자연과학계열
2012,청주대학교,응용화학과,40,100,7.3,자연과학계열
2012,청주대학교,의료경영학과,30,100,7.8,자연과학계열
2012,청주대학교,일어일문학과,50,100,5.1,자연과학계열
2012,청주대학교,전자공학과,100,100,8.5,자연과학계열
2012,청주대학교,정치외교학과,40,100,5.4,자연과학계열
2012,청주대학교,중국학부,90,100,5.2,자연과학계열
2012,청주대학교,지적학과,40,100,6.1,자연과학계열
2012,청주대학교,체육교육과,40,100,3.1,자연과학계열
2012,청주대학교,치위생학과,30,100,8,자연과학계열
2012,청주대학교,컴퓨터정보공학과,50,100,8.6,자연과학계열
2012,청주대학교,토목공학과,40,100,7.2,자연과학계열
2012,청주대학교,통계학과,40,100,6,자연과학계열
2012,청주대학교,패션디자인학과,30,100,9.9,자연과학계열
2012,청주대학교,한문교육과,37,100,5.5,자연과학계열
2012,청주대학교,항공운항학과,30,100,3.9,자연과학계열
2012,청주대학교,행정학과,90,100,6.3,자연과학계열
2012,청주대학교,호텔경영학과,60,100,7,자연과학계열
2012,청주대학교,환경공학과,40,100,7.6,자연과학계열
2012,청주대학교,환경조경학과,60,100,6.9,자연과학계열
2012,청주대학교,회계학과,60,100,5.1,자연과학계열
2012,청주대학교,회화학과,30,100,6.3,자연과학계열
2012,초당대학교,IT학부,40,97.5,3.5,자연과학계열
2012,초당대학교,간호학과,135,100,6.4,자연과학계열
2012,초당대학교,건축토목공학부,40,95,3.3,자연과학계열
2012,초당대학교,검도학과,30,83.3,1.8,자연과학계열
2012,초당대학교,경영학과,30,100,3.4,자연과학계열
2012,초당대학교,경찰행정학과,30,73.3,4.3,자연과학계열
2012,초당대학교,경호비서학과,30,73.3,2.6,자연과학계열
2012,초당대학교,군사학과,40,100,2.4,자연과학계열
2012,초당대학교,뷰티미용학과,30,93.3,3.9,자연과학계열
2012,초당대학교,사회복지학과,40,92.5,4.7,자연과학계열
2012,초당대학교,사회체육학과,60,88.3,2,자연과학계열
2012,초당대학교,소방행정학과,30,90,3.4,자연과학계열
2012,초당대학교,실용음악학과,20,100,2.3,자연과학계열
2012,초당대학교,아동청소년상담학과,25,80,3.8,자연과학계열
2012,초당대학교,안경광학과,40,75,3.5,자연과학계열
2012,초당대학교,영어학과,20,35,1.8,자연과학계열
2012,초당대학교,의약관리학과,40,100,6.1,자연과학계열
2012,초당대학교,조리과학부,120,90,3.3,자연과학계열
2012,초당대학교,치위생학과,30,100,8,자연과학계열
2012,초당대학교,한중정보문화학과,20,95,2.5,자연과학계열
2012,초당대학교,항공운항서비스학과,30,100,2.8,자연과학계열
2012,초당대학교,항공운항학과,30,100,3.6,자연과학계열
2012,초당대학교,항공정비학과,30,100,7.5,자연과학계열
2012,총신대학교,교회음악과,70,100,4,자연과학계열
2012,총신대학교,기독교교육과,30,100,5.3,자연과학계열
2012,총신대학교,사회복지학과,40,100,3.7,자연과학계열
2012,총신대학교,신학과,90,100,3.1,자연과학계열
2012,총신대학교,아동학과,20,95,5.2,자연과학계열
2012,총신대학교,역사교육과,30,100,3.8,자연과학계열
2012,총신대학교,영어교육과,30,96.7,2.9,자연과학계열
2012,총신대학교,유아교육과,50,100,4.1,자연과학계열
2012,추계예술대학교,관현악전공,30,100,8.9,자연과학계열
2012,추계예술대학교,국악전공,35,100,4.6,자연과학계열
2012,추계예술대학교,동양화전공,27,100,5.3,자연과학계열
2012,추계예술대학교,문예창작전공,25,100,12.6,자연과학계열
2012,추계예술대학교,서양화전공,27,100,4.1,자연과학계열
2012,추계예술대학교,성악전공,30,100,4.3,자연과학계열
2012,추계예술대학교,영상비즈니스전공,20,100,11.2,자연과학계열
2012,추계예술대학교,영상시나리오전공,20,100,9.9,자연과학계열
2012,추계예술대학교,작곡전공,20,100,2.9,자연과학계열
2012,추계예술대학교,판화전공,25,100,5.2,자연과학계열
2012,추계예술대학교,피아노전공,31,100,13.7,자연과학계열
2012,춘천교육대학교,초등과학교육과(심화과정),28,100,3,자연과학계열
2012,춘천교육대학교,초등교육학과(심화과정),26,100,3.2,자연과학계열
2012,춘천교육대학교,초등국어교육과(심화과정),26,100,3.2,자연과학계열
2012,춘천교육대학교,초등미술교육과(심화과정),23,100,3.6,자연과학계열
2012,춘천교육대학교,초등사회과교육과(심화과정),25,100,3.3,자연과학계열
2012,춘천교육대학교,초등수학교육과(심화과정),28,100,3,자연과학계열
2012,춘천교육대학교,초등실과교육과(심화과정),28,100,2.9,자연과학계열
2012,춘천교육대학교,초등영어교육과(심화과정),28,100,3,자연과학계열
2012,춘천교육대학교,초등윤리교육과(심화과정),27,100,3.1,자연과학계열
2012,춘천교육대학교,초등음악교육과(심화과정),28,100,2.9,자연과학계열
2012,춘천교육대학교,초등체육교육과(심화과정),28,100,2.9,자연과학계열
2012,춘천교육대학교,초등컴퓨터교육과(심화과정),26,100,3.2,자연과학계열
2012,충남대학교,간호학과,90,100,8.3,자연과학계열
2012,충남대학교,건설공학교육과,20,100,6,자연과학계열
2012,충남대학교,건축공학과,32,100,8.5,자연과학계열
2012,충남대학교,건축학과(5),32,100,8.3,자연과학계열
2012,충남대학교,경영학부,296,99.7,5.8,자연과학계열
2012,충남대학교,경제학과,70,100,7.5,자연과학계열
2012,충남대학교,고고학과,18,100,6.9,자연과학계열
2012,충남대학교,고분자공학과,38,100,6.6,자연과학계열
2012,충남대학교,과학기술전공,10,100,9,자연과학계열
2012,충남대학교,관현악과,30,100,4.6,자연과학계열
2012,충남대학교,교육학과,15,100,6.7,자연과학계열
2012,충남대학교,국사학과,19,100,9.6,자연과학계열
2012,충남대학교,국어교육과,13,100,9.1,자연과학계열
2012,충남대학교,국어국문학과,43,100,8,자연과학계열
2012,충남대학교,기계・금속공학교육과,30,100,6.7,자연과학계열
2012,충남대학교,기계공학과,65,100,7.7,자연과학계열
2012,충남대학교,기계설계공학과,50,100,6.9,자연과학계열
2012,충남대학교,기술교육과,30,100,4.9,자연과학계열
2012,충남대학교,나노소재공학과,43,100,6.3,자연과학계열
2012,충남대학교,농업경제학과,34,100,11.1,자연과학계열
2012,충남대학교,독어독문학과,43,100,6.7,자연과학계열
2012,충남대학교,동물바이오시스템과학과,34,100,13.2,자연과학계열
2012,충남대학교,동물자원생명과학과,31,96.8,10.7,자연과학계열
2012,충남대학교,리더십과조직과학전공,10,100,3.6,자연과학계열
2012,충남대학교,메카트로닉스공학과,40,100,8.7,자연과학계열
2012,충남대학교,무역학과,52,100,7.1,자연과학계열
2012,충남대학교,무용학과,27,92.9,2.9,자연과학계열
2012,충남대학교,문헌정보학과,26,100,8.1,자연과학계열
2012,충남대학교,물리학과,75,100,5.1,자연과학계열
2012,충남대학교,미생물분자생명과학과,34,100,6.3,자연과학계열
2012,충남대학교,바이오시스템기계공학과,31,100,13.6,자연과학계열
2012,충남대학교,불어불문학과,34,100,9.1,자연과학계열
2012,충남대학교,사학과,35,100,10.5,자연과학계열
2012,충남대학교,사회복지학과,26,103.8,13.9,자연과학계열
2012,충남대학교,사회학과,34,100,10.8,자연과학계열
2012,충남대학교,산림환경자원학과,30,100,13.7,자연과학계열
2012,충남대학교,산업미술학과,27,100,5.4,자연과학계열
2012,충남대학교,생물과학과,51,100,6.5,자연과학계열
2012,충남대학교,생물환경화학과,31,100,10.9,자연과학계열
2012,충남대학교,생화학과,34,100,6.7,자연과학계열
2012,충남대학교,선박해양공학과,39,100,5.6,자연과학계열
2012,충남대학교,소비자생활정보학과,27,100,19,자연과학계열
2012,충남대학교,수의예과,54,100,10.2,자연과학계열
2012,충남대학교,수학과,96,100,4.6,자연과학계열
2012,충남대학교,수학교육과,14,92.9,10.7,자연과학계열
2012,충남대학교,스포츠과학과,45,100,2.6,자연과학계열
2012,충남대학교,식물자원학과,30,100,11.6,자연과학계열
2012,충남대학교,식품공학과,30,100,16,자연과학계열
2012,충남대학교,식품영양학과,39,100,14.6,자연과학계열
2012,충남대학교,심리학과,34,100,13,자연과학계열
2012,충남대학교,약학과,30,100,5.6,자연과학계열
2012,충남대학교,언론정보학과,34,100,12.5,자연과학계열
2012,충남대학교,언어학과,22,100,8.8,자연과학계열
2012,충남대학교,영어교육과,13,100,9.6,자연과학계열
2012,충남대학교,영어영문학과,86,100,5.5,자연과학계열
2012,충남대학교,원예학과,30,100,12.7,자연과학계열
2012,충남대학교,유기소재・섬유시스템공학과,50,100,6.5,자연과학계열
2012,충남대학교,음악과,43,97.7,4.1,자연과학계열
2012,충남대학교,응용생물학과,30,100,10.7,자연과학계열
2012,충남대학교,의류학과,44,100,14.9,자연과학계열
2012,충남대학교,인문・사회과학전공,30,96.7,7.5,자연과학계열
2012,충남대학교,일어일문학과,26,100,9.8,자연과학계열
2012,충남대학교,자치행정학과,34,100,7.6,자연과학계열
2012,충남대학교,재료공학과,42,100,6.7,자연과학계열
2012,충남대학교,전기・전자・통신공학교육과,30,100,4.8,자연과학계열
2012,충남대학교,전기공학과,52,100,7.3,자연과학계열
2012,충남대학교,전자공학과,60,100,7.6,자연과학계열
2012,충남대학교,전파공학과,35,100,6.3,자연과학계열
2012,충남대학교,정밀응용화학과,44,100,5.5,자연과학계열
2012,충남대학교,정보통계학과,38,100,5.3,자연과학계열
2012,충남대학교,정보통신공학과,35,100,6.9,자연과학계열
2012,충남대학교,정치외교학과,34,100,8.5,자연과학계열
2012,충남대학교,제약학과,20,100,6.5,자연과학계열
2012,충남대학교,조소과,15,100,5.3,자연과학계열
2012,충남대학교,중어중문학과,43,100,7.9,자연과학계열
2012,충남대학교,지역환경토목학과,30,100,10.8,자연과학계열
2012,충남대학교,지질환경과학과,58,100,5.3,자연과학계열
2012,충남대학교,천문우주과학과,38,100,6.1,자연과학계열
2012,충남대학교,철학과,35,100,7.8,자연과학계열
2012,충남대학교,체육교육과,20,100,2.6,자연과학계열
2012,충남대학교,컴퓨터공학과,137,100,6.9,자연과학계열
2012,충남대학교,토목공학과,54,100,5.9,자연과학계열
2012,충남대학교,한문학과,25,100,7.9,자연과학계열
2012,충남대학교,항공우주공학과,45,100,6.3,자연과학계열
2012,충남대학교,해양환경과학과,39,100,5.6,자연과학계열
2012,충남대학교,행정학과,69,100,7.9,자연과학계열
2012,충남대학교,화학공학과,44,100,13,자연과학계열
2012,충남대학교,화학공학교육과,15,100,6.1,자연과학계열
2012,충남대학교,화학과,80,100,5.7,자연과학계열
2012,충남대학교,환경공학과,44,100,5.9,자연과학계열
2012,충남대학교,환경소재공학과,25,100,16.2,자연과학계열
2012,충남대학교,회화과,31,100,4.4,자연과학계열
2012,충북대학교,간호학과,60,100,9.3,자연과학계열
2012,충북대학교,건축공학과,47,100,7.3,자연과학계열
2012,충북대학교,건축학과,34,100,7.3,자연과학계열
2012,충북대학교,경영정보학과,46,100,8.3,자연과학계열
2012,충북대학교,경영학부,154,100,8.2,자연과학계열
2012,충북대학교,경제학과,51,100,9.5,자연과학계열
